Budget,Revenue,Title,Average Vote,release_date,Release Year,"Revenue, USD mln","Budget, USD mln","Revenue Adjusted, USD mln",Revenue Adjusted,"Budget Adjusted, USD mln",Outlier,Starring Actors Popularity
50000000,202292902,Patch Adams,7.0,1998-12-25,1998.0,202.292902,50.0,354.7218281515329,354721828.1515329,87.67530265385508,False,3763.785313651995
47000000,12379402,Mary Reilly,5.7,1996-02-23,1996.0,12.379402,47.0,23.029334341609694,23029334.341609694,87.43384487034636,False,1982.2993332219812
47000000,102825796,The Cable Guy,5.7,1996-06-10,1996.0,102.825796,47.0,191.28627013050811,191286270.13050812,87.43384487034636,False,2368.5040601027868
65000000,84785914,Zodiac,7.3,2007-03-02,2007.0,84.785914,65.0,113.94517856226213,113945178.56226212,87.35456465736794,False,1167.1021579491446
63000000,162945894,World Trade Center,5.9,2006-08-09,2006.0,162.945894,63.0,225.55522557027527,225555225.57027528,87.2067338556401,False,3051.8973526948116
75000000,59418613,Rock of Ages,6.0,2012-06-13,2012.0,59.418613,75.0,68.88245758176495,68882457.58176495,86.9455555725,False,8323.527860220967
75000000,691210692,The Hunger Games,6.9,2012-03-12,2012.0,691.210692,75.0,801.3026351145625,801302635.1145625,86.9455555725,False,435.41252793261873
40000000,205405498,JFK,7.5,1991-12-20,1991.0,205.405498,40.0,442.97570329229427,442975703.29229426,86.2636507017537,False,1093.7627789278363
45000000,20350754,Showgirls,4.9,1995-09-22,1995.0,20.350754,45.0,38.9941491122872,38994149.1122872,86.2246533987352,False,132.26504916662904
70000000,134748021,Wall Street: Money Never Sleeps,5.8,2010-09-02,2010.0,134.748021,70.0,165.72306944562158,165723069.44562158,86.09117057974092,False,3499.9913043363545
52000000,256271286,Erin Brockovich,7.1,2000-03-17,2000.0,256.271286,52.0,423.5773882843369,423577388.2843369,85.94807687813109,False,3690.701495873324
55000000,6416302,D-Tox,5.3,2002-01-04,2002.0,6.416302,55.0,9.996389451070323,9996389.451070322,85.68820791304208,False,2507.139033544944
55000000,154906693,Maid in Manhattan,5.6,2002-12-13,2002.0,154.906693,55.0,241.33958030737782,241339580.30737782,85.68820791304208,False,1285.44056978319
46000000,100860818,Courage Under Fire,6.2,1996-07-04,1996.0,100.860818,46.0,187.63083222357955,187630832.22357956,85.57355029863687,False,1285.8980980859
46000000,150000000,Star Trek: First Contact,7.0,1996-11-21,1996.0,150.0,46.0,279.04418575642455,279044185.7564246,85.57355029863687,False,227.35716608178498
60000000,71073932,xXx: State of the Union,4.7,2005-04-27,2005.0,71.073932,60.0,101.33443231996505,101334432.31996503,85.54565321077075,False,3620.5375997492747
60000000,55987321,Doom,5.0,2005-10-20,2005.0,55.987321,60.0,79.82453244110172,79824532.44110171,85.54565321077075,False,632.6171082222291
60000000,129181830,Cheaper by the Dozen 2,5.7,2005-12-21,2005.0,129.18183,60.0,184.18240050521237,184182400.50521237,85.54565321077075,False,771.9186162691776
76000000,970761885,Despicable Me 2,7.0,2013-06-25,2013.0,970.761885,76.0,1092.601053979707,1092601053.979707,85.53866956000002,False,2343.8099026958425
42000000,270248367,The Firm,6.6,1993-06-30,1993.0,270.248367,42.0,549.3592877181483,549359287.7181484,85.37735247133696,False,2925.617662974576
50000000,73956241,The Hurricane,7.2,1999-09-17,1999.0,73.956241,50.0,125.90554976342615,125905549.76342614,85.12165306199523,False,1618.0583795396915
50000000,58900031,The Story of Us,5.9,1999-10-13,1999.0,58.900031,50.0,100.27336008245527,100273360.08245528,85.12165306199523,False,3526.8770041494004
53000000,29700000,Angel Eyes,5.6,2001-05-15,2001.0,29.7,53.0,47.65978124123401,47659781.24123401,85.04944127223577,False,683.7510516610005
53000000,83282296,Blow,7.4,2001-04-04,2001.0,83.282296,53.0,133.64363665413126,133643636.65413125,85.04944127223577,False,652.542129073774
80000000,473226958,Hotel Transylvania 2,6.7,2015-09-21,2015.0,473.226958,80.0,502.0464797422,502046479.74219996,84.872,False,3639.168627350924
69000000,86387857,Dinner for Schmucks,5.5,2010-07-30,2010.0,86.387857,69.0,106.24616761436093,106246167.61436093,84.86129671431604,False,1213.2743009092337
69000000,543513985,Despicable Me,7.1,2010-07-08,2010.0,543.513985,69.0,668.453645644425,668453645.6444249,84.86129671431604,False,1213.2743009092337
65000000,128107642,Step Brothers,6.5,2008-07-25,2008.0,128.107642,65.0,167.15141592519709,167151415.9251971,84.81025694890091,False,1064.8356322051275
56000000,12923936,Gods and Generals,6.1,2003-02-21,2003.0,12.923936,56.0,19.548612798285074,19548612.798285075,84.70502459188627,False,957.7761081267165
75000000,117698894,Now You See Me,7.3,2013-05-29,2013.0,117.698894,75.0,132.47114212425615,132471142.12425615,84.41316075000002,False,2510.463187375695
44000000,13681765,Nixon,7.1,1995-12-22,1995.0,13.681765,44.0,26.21567655573214,26215676.55573214,84.30854998987442,False,1394.2057853113417
51000000,149270999,"Me, Myself & Irene",6.1,2000-06-22,2000.0,149.270999,51.0,246.72221726398902,246722217.26398903,84.29522924585935,False,3210.6304052810774
52500000,179213434,Moulin Rouge!,7.4,2001-03-09,2001.0,179.213434,52.5,287.58495151280573,287584951.5128057,84.24708805268638,False,1538.255658975848
48000000,77745568,Out of Sight,6.5,1998-06-26,1998.0,77.745568,48.0,136.32732408791742,136327324.08791742,84.16829054770088,False,467.7651558743156
54000000,155010032,Blade II,6.2,2002-03-22,2002.0,155.010032,54.0,241.50057910224191,241500579.10224193,84.13024049644132,False,493.06377714132407
17000000,10000000,55 Days at Peking,6.3,1963-05-06,1963.0,10.0,17.0,49.34124846266862,49341248.46266862,83.88012238653664,False,191.78591518716476
40000000,75505856,The Last of the Mohicans,7.1,1992-09-25,1992.0,75.505856,40.0,158.09249485244936,158092494.85244936,83.75111718616864,False,5.429120878686011
40000000,70100000,Boomerang,5.4,1992-06-30,1992.0,70.1,40.0,146.77383286876054,146773832.86876056,83.75111718616864,False,1738.2392688913
40000000,243240178,A Few Good Men,7.1,1992-12-11,1992.0,243.240178,40.0,509.29091630156296,509290916.30156296,83.75111718616864,False,2480.876299748737
40000000,107458785,A League of Their Own,6.7,1992-07-01,1992.0,107.458785,40.0,224.99483238045755,224994832.38045752,83.75111718616864,False,484.3832600834104
40000000,14358033,Memoirs of an Invisible Man,5.7,1992-02-28,1992.0,14.358033,40.0,30.062532608646915,30062532.608646914,83.75111718616864,False,233.14108861222877
40000000,215862692,Dracula,7.1,1992-11-13,1992.0,215.862692,40.0,451.96854034534573,451968540.34534574,83.75111718616864,False,654.6342934693132
45000000,53854588,Tin Cup,5.9,1996-08-16,1996.0,53.854588,45.0,100.18539771805142,100185397.71805143,83.71325572692737,False,3472.9421375816432
45000000,17300889,The Phantom,4.7,1996-06-06,1996.0,17.300889,45.0,32.18474989244855,32184749.892448552,83.71325572692737,False,0.0
57000000,28283637,Thunderbirds,4.2,2004-07-23,2004.0,28.283637,57.0,41.53547447352607,41535474.473526075,83.70642166673919,False,0.0
68000000,698491347,The Twilight Saga: Eclipse,5.8,2010-06-23,2010.0,698.491347,68.0,859.0562529007143,859056252.9007143,83.63142284889118,False,1695.4111141034864
70000000,67112664,The Dilemma,5.2,2011-01-13,2011.0,67.112664,70.0,80.13603057537915,80136030.57537915,83.58366075703,False,1923.912411487051
70000000,202466756,Battle: Los Angeles,5.5,2011-03-08,2011.0,202.466756,70.0,241.75589497257673,241755894.9725767,83.58366075703,False,2091.353404154926
55000000,34234008,The Hunted,6.0,2003-03-11,2003.0,34.234008,55.0,51.7820087414077,51782008.7414077,83.19243486703115,False,3866.9580427935716
55000000,231449203,American Wedding,6.0,2003-08-01,2003.0,231.449203,55.0,350.08768628370495,350087686.28370494,83.19243486703115,False,873.6637812010217
55000000,33828318,Stuck on You,5.1,2003-12-10,2003.0,33.828318,55.0,51.168366215931236,51168366.21593123,83.19243486703115,False,2805.075561937563
60000000,17800000,Flyboys,6.3,2006-09-22,2006.0,17.8,60.0,24.63936289889514,24639362.898895137,83.05403224346675,False,1151.3081082165309
60000000,77920346,The Sentinel,5.8,2006-04-19,2006.0,77.920346,60.0,107.8599821517681,107859982.1517681,83.05403224346675,False,1819.273891724668
58000000,102854431,Just Like Heaven,6.5,2005-09-16,2005.0,102.854431,58.0,146.64582475861917,146645824.75861916,82.6941314370784,False,792.1299988523608
20000000,31678778,Paint Your Wagon,6.2,1969-10-15,1969.0,31.678778,20.0,130.90468992316517,130904689.92316516,82.64503758520304,False,116.34531592391852
80000000,52099090,The Finest Hours,6.3,2016-01-25,2016.0,52.09909,80.0,53.6620627,53662062.7,82.4,False,1690.7399554347494
65000000,93525586,The Lovely Bones,6.6,2009-12-26,2009.0,93.525586,65.0,118.47541418904451,118475414.18904452,82.34005529019507,False,2047.264580662964
65000000,44091067,Astro Boy,6.1,2009-10-15,2009.0,44.091067,65.0,55.85324453205685,55853244.532056846,82.34005529019507,False,3469.649525484789
56000000,57223890,Walking Tall,6.0,2004-04-02,2004.0,57.22389,56.0,84.03521167984385,84035211.67984386,82.23788795328763,False,367.22594431318015
61000000,95696996,Shooter,6.9,2007-03-22,2007.0,95.696996,61.0,128.60876037842894,128608760.37842895,81.97889913999146,False,1682.7528136114377
38000000,34416893,The Doors,6.7,1991-03-01,1991.0,34.416893,38.0,74.22317089979082,74223170.89979081,81.95046816666603,False,802.8946549536596
44000000,165615285,Sleepers,7.3,1996-10-18,1996.0,165.615285,44.0,308.0932156776213,308093215.6776213,81.85296115521788,False,1342.7380399904569
48000000,124305181,The Thomas Crown Affair,6.6,1999-08-06,1999.0,124.305181,48.0,211.62124981781042,211621249.81781042,81.71678693951542,False,2354.300943993489
54000000,7266209,Gigli,3.5,2003-08-01,2003.0,7.266209,54.0,10.990793072049737,10990793.072049737,81.67984514217605,False,2544.6111944792005
17000000,72070731,My Fair Lady,7.4,1964-10-21,1964.0,72.070731,17.0,345.24852865603424,345248528.6560343,81.43701202576374,False,343.31640680324824
45000000,136885767,Anaconda,4.7,1997-04-11,1997.0,136.885767,45.0,247.2309216450398,247230921.64503983,81.27500556012366,False,915.84882364181
45000000,181000000,Liar Liar,6.4,1997-03-21,1997.0,181.0,45.0,326.9061334751641,326906133.47516406,81.27500556012366,False,2507.059010780116
45000000,2154540,Shadow Conspiracy,4.0,1997-01-31,1997.0,2.15454,45.0,3.8913388995446407,3891338.899544641,81.27500556012366,False,1140.677518647905
57000000,52034889,Elizabethtown,6.1,2005-10-06,2005.0,52.034889,57.0,74.1893094875825,74189309.4875825,81.26837055023222,False,3154.029588211772
28000000,195312802,For Your Eyes Only,6.3,1981-06-23,1981.0,195.312802,28.0,566.0708612180771,566070861.2180771,81.15179318407483,False,1975.3326293199832
70000000,58058367,That's My Boy,5.5,2012-06-14,2012.0,58.058367,70.0,67.30555965929467,67305559.65929466,81.14918520100001,False,2995.2575538818887
70000000,160112671,Underworld: Awakening,6.1,2012-01-19,2012.0,160.112671,70.0,185.61446845722548,185614468.45722547,81.14918520100001,False,1360.2819751484258
52000000,352114312,Catch Me If You Can,7.7,2002-12-25,2002.0,352.114312,52.0,548.5826250147958,548582625.0147958,81.01430566323978,False,6340.246737992988
62000000,41819064,The Love Guru,4.3,2008-06-20,2008.0,41.819064,62.0,54.564393280038956,54564393.28003896,80.89593739741318,False,4072.9237671058204
60000000,361366633,Alvin and the Chipmunks,5.5,2007-12-13,2007.0,361.366633,60.0,485.64653703713617,485646537.0371362,80.63498276064733,False,150.08293182169922
60000000,137587063,Bridge to Terabithia,7.0,2007-02-16,2007.0,137.587063,60.0,184.90550755155164,184905507.55155164,80.63498276064733,False,792.6394098551274
27000000,115229890,The Blues Brothers,7.5,1980-06-17,1980.0,115.22989,27.0,343.9873417128858,343987341.7128858,80.60112030175432,False,524.3779625764708
50000000,79958599,Exit Wounds,5.3,2001-03-13,2001.0,79.958599,50.0,128.31007867661793,128310078.67661792,80.23532195493941,False,463.28398231035817
50000000,100020092,Don't Say a Word,6.0,2001-09-28,2001.0,100.020092,50.0,160.5028856716532,160502885.67165318,80.23532195493941,False,1904.5950216841816
35000000,411348924,Batman,7.0,1989-06-23,1989.0,411.348924,35.0,941.136587604344,941136587.604344,80.0774686508042,False,432.47709238499493
69000000,112265139,Abraham Lincoln: Vampire Hunter,5.5,2012-06-20,2012.0,112.265139,69.0,130.14606509038583,130146065.09038584,79.98991112670001,False,111.98704809723057
65000000,211780824,Due Date,6.2,2010-11-04,2010.0,211.780824,65.0,260.4637006357441,260463700.63574412,79.94180125261656,False,1975.685200286057
56000000,113006880,The Pacifier,5.8,2005-03-04,2005.0,113.00688,56.0,161.12078944851976,161120789.44851977,79.84260966338604,False,1826.6086201998396
31000000,128499205,Out of Africa,7.0,1985-12-20,1985.0,128.499205,31.0,330.8960869147462,330896086.9147462,79.8275654262385,False,732.8589794570843
75000000,108145109,The Man from U.N.C.L.E.,7.1,2015-08-13,2015.0,108.145109,75.0,114.7311461381,114731146.1381,79.5675,False,734.5734750682968
48000000,90383208,Bedazzled,5.6,2000-10-19,2000.0,90.383208,48.0,149.38967133992526,149389671.33992526,79.33668634904409,False,176.3902578111137
48000000,207515725,Traffic,6.9,2000-12-27,2000.0,207.515725,48.0,342.991874725406,342991874.725406,79.33668634904409,False,1607.557892371576
40000000,24332324,Renaissance Man,5.9,1994-06-03,1994.0,24.332324,40.0,48.02194643076218,48021946.43076218,78.94346044506423,False,1245.8512345091544
45000000,131183530,Blade,6.5,1998-08-21,1998.0,131.18353,45.0,230.03111391902152,230031113.91902155,78.90777238846957,False,127.22160769127112
45000000,11203026,Deep Rising,6.0,1998-01-30,1998.0,11.203026,45.0,19.64457390378015,19644573.90378015,78.90777238846957,False,30.897359896750608
68000000,68267862,The Watch,5.3,2012-07-26,2012.0,68.267862,68.0,79.14116252449014,79141162.52449015,78.83063705240001,False,5836.425289932552
66000000,177584879,War Horse,7.0,2011-12-25,2011.0,177.584879,66.0,212.0456325987746,212045632.5987746,78.80745157091401,False,31.56856195716797
66000000,57777106,Killer Elite,6.1,2011-09-23,2011.0,57.777106,66.0,68.98888610609947,68988886.10609947,78.80745157091401,False,3907.7254978798564
28000000,33139618,Blade Runner,7.9,1982-06-25,1982.0,33.139618,28.0,93.25032684241481,93250326.84241481,78.78814872240274,False,4947.973552149962
70000000,18662027,Legends of Oz: Dorothy's Return,5.9,2013-06-13,2013.0,18.662027,70.0,21.00427580095787,21004275.800957873,78.7856167,False,1850.0323140160517
70000000,161025640,Olympus Has Fallen,6.2,2013-03-20,2013.0,161.02564,70.0,181.23577645588844,181235776.45588842,78.7856167,False,2413.6067925426805
49000000,72700000,The One,5.7,2001-11-02,2001.0,72.7,49.0,116.66215812248191,116662158.1224819,78.63061551584062,False,147.4604953513779
74000000,1156730962,Minions,6.4,2015-06-17,2015.0,1156.730962,74.0,1227.1758775858,1227175877.5858,78.50659999999999,False,3455.7703524432804
74000000,311594032,The SpongeBob Movie: Sponge Out of Water,5.8,2015-02-05,2015.0,311.594032,74.0,330.5701085488,330570108.5488,78.50659999999999,False,160.54920717403294
55000000,223387299,Flightplan,6.1,2005-09-22,2005.0,223.387299,55.0,318.4968735324126,318496873.53241265,78.41684877653987,False,970.7347025615173
60000000,50650079,Meet Dave,5.0,2008-07-08,2008.0,50.650079,60.0,66.08686483803277,66086864.838032775,78.2863910297547,False,6524.550253216864
60000000,39031337,The Spirit,4.7,2008-12-25,2008.0,39.031337,60.0,50.92704184660221,50927041.84660221,78.2863910297547,False,3795.2306738111934
60000000,57490374,Inkheart,6.0,2008-12-11,2008.0,57.490374,60.0,75.01189832351405,75011898.32351404,78.2863910297547,False,941.239079131654
60000000,50877145,The Tale of Despereaux,5.8,2008-12-19,2008.0,50.877145,60.0,66.38313446579214,66383134.46579215,78.2863910297547,False,6052.987659648455
60000000,163403799,The Happening,4.9,2008-06-11,2008.0,163.403799,60.0,213.20489507102397,213204895.07102397,78.2863910297547,False,2075.5187761074812
60000000,244082376,Marley & Me,6.9,2008-12-25,2008.0,244.082376,60.0,318.4721388501269,318472138.85012686,78.2863910297547,False,1610.3691599535016
60000000,73174566,Righteous Kill,5.9,2008-09-11,2008.0,73.174566,60.0,95.47621145514321,95476211.45514321,78.2863910297547,False,3701.155795698414
50000000,56714147,Murder by Numbers,6.0,2002-04-19,2002.0,56.714147,50.0,88.35879308630602,88358793.08630604,77.89837083003826,False,1694.2395608778513
50000000,26199517,Blood Work,6.1,2002-08-04,2002.0,26.199517,50.0,40.81799381667783,40817993.81667783,77.89837083003826,False,1145.3933914117633
50000000,119137784,Unfaithful,6.3,2002-05-10,2002.0,119.137784,50.0,185.61278555801997,185612785.55801997,77.89837083003826,False,1790.1195189873201
50000000,171269535,Mr. Deeds,5.6,2002-06-28,2002.0,171.269535,50.0,266.8323549863643,266832354.9863643,77.89837083003826,False,892.5610255404538
35000000,57120318,Predator 2,5.9,1990-11-20,1990.0,57.120318,35.0,126.8807343680712,126880734.36807121,77.74511519495553,False,339.0426267033882
30000000,152427960,A View to a Kill,6.0,1985-05-24,1985.0,152.42796,30.0,392.51461128026017,392514611.28026015,77.25248267055338,False,2812.3954578999574
75000000,875958308,The Secret Life of Pets,5.9,2016-06-18,2016.0,875.958308,75.0,902.23705724,902237057.24,77.25,False,345.7425277521772
48000000,50315140,K-PAX,7.1,2001-10-22,2001.0,50.31514,48.0,80.741029142157,80741029.142157,77.02590907674184,False,1596.1687150684756
48000000,85498534,Rat Race,6.0,2001-07-30,2001.0,85.498534,48.0,137.20004804330668,137200048.04330668,77.02590907674184,False,1404.9012356345238
48000000,35743308,Riding in Cars with Boys,6.5,2001-10-19,2001.0,35.743308,48.0,57.357516502291226,57357516.502291225,77.02590907674184,False,2026.0538316667003
45000000,90683916,Galaxy Quest,6.9,1999-12-23,1999.0,90.683916,45.0,154.38329672110237,154383296.72110236,76.60948775579571,False,1115.2513051075935
45000000,10667893,Universal Soldier: The Return,4.2,1999-08-05,1999.0,10.667893,45.0,18.161373736969747,18161373.73696975,76.60948775579571,False,523.7905064829054
70000000,61279452,The Legend of Hercules,4.4,2014-01-10,2014.0,61.279452,70.0,66.961711745604,66961711.745604,76.49089000000001,False,254.679146835075
70000000,215529201,Dracula Untold,6.2,2014-10-01,2014.0,215.529201,70.0,235.514577221127,235514577.221127,76.49089000000001,False,146.95282737063576
70000000,154984035,The Monuments Men,5.8,2014-01-24,2014.0,154.984035,70.0,169.355239613445,169355239.613445,76.49089000000001,False,5418.817502407438
15000000,69995385,Lawrence of Arabia,7.8,1962-12-10,1962.0,69.995385,15.0,355.7269473000902,355726947.30009025,76.23222887482301,False,176.571345028251
55000000,9450897,All the King's Men,5.7,2006-09-10,2006.0,9.450897,55.0,13.082251736128054,13082251.736128055,76.13286288984453,False,3270.999531198275
55000000,65664721,16 Blocks,6.2,2006-03-01,2006.0,65.664721,55.0,90.89533091987082,90895330.91987081,76.13286288984453,False,5086.848041269707
55000000,307077295,The Pursuit of Happyness,7.7,2006-12-14,2006.0,307.077295,55.0,425.0667926694425,425066792.66944253,76.13286288984453,False,5664.685931152136
46000000,107196498,Shaft,5.5,2000-06-15,2000.0,107.196498,46.0,177.17947790712358,177179477.90712357,76.03099108450058,False,1580.980413111713
24000000,21049053,The Wiz,5.9,1978-10-24,1978.0,21.049053,24.0,66.66291880756462,66662918.80756462,76.00864758056103,False,0.0
60000000,62357900,Year One,4.6,2009-06-18,2009.0,62.3579,60.0,78.99312205816085,78993122.05816084,76.00620488325698,False,2265.057603081803
60000000,122233971,Invictus,7.0,2009-12-10,2009.0,122.233971,60.0,154.84233739200153,154842337.39200154,76.00620488325698,False,4480.408524017054
60000000,87784194,State of Play,6.7,2009-04-17,2009.0,87.784194,60.0,111.20239057792631,111202390.57792631,76.00620488325698,False,2401.1483362724257
60000000,124596398,Coraline,7.3,2009-02-05,2009.0,124.596398,60.0,157.83498923506383,157834989.23506385,76.00620488325698,False,1157.9889252838777
60000000,31720158,The Soloist,6.6,2009-04-24,2009.0,31.720158,60.0,40.182147131288055,40182147.13128805,76.00620488325698,False,1313.0874301738568
58000000,41299492,Leatherheads,5.7,2008-03-24,2008.0,41.299492,58.0,53.88646966737043,53886469.66737043,75.6768446620962,False,3125.6962967799764
50000000,177371441,How to Lose a Guy in 10 Days,6.3,2003-02-07,2003.0,177.371441,50.0,268.29021913934474,268290219.13934472,75.62948624275559,False,1086.9755841390172
50000000,88323487,Shanghai Knights,6.0,2003-02-06,2003.0,88.323487,50.0,133.59719889957404,133597198.89957406,75.62948624275559,False,1185.8925956972291
50000000,42792561,Basic,6.2,2003-04-18,2003.0,42.792561,50.0,64.72758806883559,64727588.068835594,75.62948624275559,False,2596.8169749939534
50000000,55495563,Out of Time,6.1,2003-10-03,2003.0,55.495563,50.0,83.94201836884952,83942018.36884953,75.62948624275559,False,2357.806136466544
50000000,38955598,The Life of David Gale,7.3,2003-02-21,2003.0,38.955598,50.0,58.92383726038635,58923837.26038635,75.62948624275559,False,3165.6475238723365
53000000,95226116,Be Cool,5.4,2005-03-04,2005.0,95.226116,53.0,135.76967159907716,135769671.59907714,75.5653270028475,False,2525.574233247797
35000000,182300000,Cape Fear,7.0,1991-11-15,1991.0,182.3,35.0,393.1465880732426,393146588.07324255,75.48069436403449,False,431.3048795752038
65000000,275293450,Lincoln,6.7,2012-11-09,2012.0,275.29345,65.0,319.1405594096034,319140559.40960336,75.3528148295,False,711.1020887268705
65000000,73706,Foodfight!,2.3,2012-06-15,2012.0,0.073706,65.0,0.0854454549203558,85445.4549203558,75.3528148295,False,287.9049063690086
65000000,179379533,The Dictator,5.9,2012-05-15,2012.0,179.379533,65.0,207.95004206694134,207950042.06694132,75.3528148295,False,734.5247158733972
65000000,156974557,This Means War,5.9,2012-02-14,2012.0,156.974557,65.0,181.9765342548276,181976534.2548276,75.3528148295,False,1899.5544306851652
65000000,240159255,Resident Evil: Retribution,5.6,2012-09-12,2012.0,240.159255,65.0,278.41039802470266,278410398.02470267,75.3528148295,False,1207.327190140633
63000000,183953723,Hop,5.5,2011-03-30,2011.0,183.953723,63.0,219.65036540320955,219650365.40320957,75.22529468132701,False,823.1293994820431
73000000,349779543,The Angry Birds Movie,5.9,2016-05-11,2016.0,349.779543,73.0,360.27292929,360272929.29,75.19,False,487.9644868258881
27500000,187500000,Octopussy,6.2,1983-06-05,1983.0,187.5,27.5,512.232242907438,512232242.90743804,75.12739562642425,False,2431.0279976234388
38000000,120000000,Star Trek: Generations,6.4,1994-11-17,1994.0,120.0,38.0,236.8303813351927,236830381.33519268,74.99628742281102,False,0.0
48000000,196397415,Panic Room,6.5,2002-03-29,2002.0,196.397415,48.0,305.98077327461834,305980773.2746183,74.78243599683672,False,736.9482168367852
54000000,130431368,"You, Me and Dupree",5.4,2006-07-14,2006.0,130.431368,54.0,180.54751739052463,180547517.39052463,74.74862901912007,False,956.2831937304682
54000000,132511035,V for Vendetta,7.7,2006-03-15,2006.0,132.511035,54.0,183.42626289175251,183426262.89175254,74.74862901912007,False,3748.7730441052445
40000000,49627779,The Island of Dr. Moreau,4.6,1996-08-23,1996.0,49.627779,40.0,92.32228787969858,92322287.87969857,74.41178286837989,False,1520.3845120759433
40000000,152266007,A Time to Kill,7.0,1996-07-24,1996.0,152.266007,40.0,283.2596262779803,283259626.2779803,74.41178286837989,False,1092.7775194721728
45000000,212000000,Miss Congeniality,6.1,2000-12-14,2000.0,212.0,45.0,350.4036980416114,350403698.0416114,74.37814345222883,False,1417.8968539514046
45000000,224834564,Chicken Run,6.5,2000-06-21,2000.0,224.834564,45.0,371.6172767602516,371617276.76025164,74.37814345222883,False,3340.606063680797
45000000,113916474,Coyote Ugly,5.8,2000-07-30,2000.0,113.916474,45.0,188.28657432764658,188286574.32764658,74.37814345222883,False,868.9577932586574
68000000,211817906,Fury,7.4,2014-10-15,2014.0,211.817906,68.0,231.459144969662,231459144.969662,74.305436,False,6884.532983677286
28000000,333000000,Indiana Jones and the Temple of Doom,7.1,1984-05-23,1984.0,333.0,28.0,883.2276343724368,883227634.3724369,74.26538667395866,False,6359.179375705085
70000000,17752940,Blackhat,5.1,2015-01-13,2015.0,17.75294,70.0,18.834094045999997,18834094.046,74.26299999999999,False,1792.2459201722754
52000000,77944725,Hostage,6.2,2005-03-09,2005.0,77.944725,52.0,111.13054024098157,111130540.24098156,74.13956611600132,False,5100.524805364267
55000000,70016220,3:10 to Yuma,6.9,2007-09-06,2007.0,70.01622,55.0,94.09594487776153,94095944.87776151,73.91540086392672,False,1754.8976660374594
55000000,74237563,Elizabeth: The Golden Age,6.6,2007-09-09,2007.0,74.237563,55.0,99.76907687829116,99769076.87829117,73.91540086392672,False,1920.382116324379
60000000,204594016,Eat Pray Love,5.8,2010-08-12,2010.0,204.594016,60.0,251.62483330071777,251624833.30071774,73.79243192549221,False,4061.4300464507355
60000000,47664559,Scott Pilgrim vs. the World,7.2,2010-07-27,2010.0,47.664559,60.0,58.62139542110178,58621395.421101786,73.79243192549221,False,564.4960108252859
60000000,300228084,Resident Evil: Afterlife,5.8,2010-09-09,2010.0,300.228084,60.0,369.24267417818265,369242674.1781826,73.79243192549221,False,731.4065293915414
27000000,16519460,Krull,5.8,1983-07-29,1983.0,16.51946,27.0,45.12960025290509,45129600.2529051,73.76144297867107,False,0.0
27000000,21500000,The Right Stuff,7.3,1983-10-20,1983.0,21.5,27.0,58.735963853386224,58735963.85338622,73.76144297867107,False,0.0
58000000,85280250,Did You Hear About the Morgans?,5.1,2009-12-17,2009.0,85.28025,58.0,108.03046923325627,108030469.23325627,73.47266472048175,False,1986.4741868525405
50000000,49718611,Raising Helen,5.9,2004-05-27,2004.0,49.718611,50.0,73.01345643948382,73013456.43948382,73.42668567257824,False,1430.8137410613258
50000000,40203020,Bridget Jones: The Edge of Reason,6.1,2004-11-10,2004.0,40.20302,50.0,59.03949025256753,59039490.25256753,73.42668567257824,False,1956.793526960156
50000000,200804534,Garfield,5.2,2004-06-10,2004.0,200.804534,50.0,294.888227992931,294888227.992931,73.42668567257824,False,471.21866780829293
50000000,170128460,Shall We Dance?,5.9,2004-10-15,2004.0,170.12846,50.0,249.83937912759598,249839379.127596,73.42668567257824,False,1964.5511756612314
50000000,6808550,The Big Bounce,5.0,2004-01-30,2004.0,6.80855,50.0,9.998585214720652,9998585.214720652,73.42668567257824,False,2955.9172122475384
50000000,34808403,The Life Aquatic with Steve Zissou,7.1,2004-12-10,2004.0,34.808403,50.0,51.117313316908586,51117313.31690859,73.42668567257824,False,1573.9026172922565
35000000,4651977,Radio Flyer,6.6,1992-02-21,1992.0,4.651977,35.0,9.74020677185903,9740206.771859031,73.28222753789757,False,0.0
35000000,321731527,Lethal Weapon 3,6.4,1992-05-15,1992.0,321.731527,35.0,673.6343705065495,673634370.5065495,73.28222753789757,False,1168.557693292566
32000000,156167015,Licence to Kill,5.9,1989-07-07,1989.0,156.167015,32.0,357.29883565577626,357298835.65577626,73.21368562359241,False,445.4960186964789
44000000,21400000,Battlefield Earth,3.0,2000-05-10,2000.0,21.4,44.0,35.370939330615485,35370939.33061549,72.72529581995708,False,2211.6499795338245
48000000,220673217,Scary Movie 3,5.8,2003-10-24,2003.0,220.673217,48.0,333.7880405849224,333788040.5849224,72.60430679304537,False,0.0
40000000,87840042,Spawn,5.0,1997-07-31,1997.0,87.840042,40.0,158.64888671003325,158648886.71003327,72.2444493867766,False,307.65419106468653
40000000,45916769,The Rainmaker,6.7,1997-11-18,1997.0,45.916769,40.0,82.93079235062031,82930792.35062031,72.2444493867766,False,1202.5593721920504
18000000,24911670,Catch-22,6.7,1970-06-24,1970.0,24.91167,18.0,99.94300502233858,99943005.02233858,72.21411051134245,False,4.359786296993852
45000000,141220678,Scary Movie 2,5.4,2001-07-04,2001.0,141.220678,45.0,226.61773132049657,226617731.3204966,72.21178975944547,False,6.8921817590886905
